CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND
93,Afghanistan,0,0,0.3029,1,1,0,1,
9375,Afghanistan Cellular-AT,0,0,0.2929,1,1,0,1,
9370,Afghanistan Cellular-AWCC,0,0,0.2646,1,1,0,1,
9371,Afghanistan Cellular-AWCC,0,0,0.2646,1,1,0,1,
9373,Afghanistan Cellular-Etisalat,0,0,0.3017,1,1,0,1,
9378,Afghanistan Cellular-Etisalat,0,0,0.3017,1,1,0,1,
9376,Afghanistan Cellular-MTN,0,0,0.2548,1,1,0,1,
9377,Afghanistan Cellular-MTN,0,0,0.2548,1,1,0,1,
9372,Afghanistan Cellular-Roshan,0,0,0.2817,1,1,0,1,
9379,Afghanistan Cellular-Roshan,0,0,0.2817,1,1,0,1,
9374,Afghanistan Cellular-Salaam,0,0,0.2713,1,1,0,1,
355,Albania,0,0,0.2881,1,1,0,1,
35568,Albania Cellular-AMC,0,0,0.7794,1,1,0,1,
35567,Albania Cellular-Eagle,0,0,0.6888,1,1,0,1,
35566,Albania Cellular-Plus,0,0,0.4566,1,1,0,1,
35569,Albania Cellular-Vodafone,0,0,0.6598,1,1,0,1,
35521160,Albania-AMC,0,0,0.2179,1,1,0,1,
35521161,Albania-AMC,0,0,0.2179,1,1,0,1,
35521250,Albania-AMC,0,0,0.2179,1,1,0,1,
35521340,Albania-AMC,0,0,0.2179,1,1,0,1,
35521440,Albania-AMC,0,0,0.2179,1,1,0,1,
3552155,Albania-AMC,0,0,0.2179,1,1,0,1,
35521650,Albania-AMC,0,0,0.2179,1,1,0,1,
35521651,Albania-AMC,0,0,0.2179,1,1,0,1,
35521740,Albania-AMC,0,0,0.2179,1,1,0,1,
35521741,Albania-AMC,0,0,0.2179,1,1,0,1,
3552185,Albania-AMC,0,0,0.2179,1,1,0,1,
35521940,Albania-AMC,0,0,0.2179,1,1,0,1,
3552253,Albania-AMC,0,0,0.2179,1,1,0,1,
3552254,Albania-AMC,0,0,0.2179,1,1,0,1,
3552440,Albania-AMC,0,0,0.2179,1,1,0,1,
35526160,Albania-AMC,0,0,0.2179,1,1,0,1,
35526250,Albania-AMC,0,0,0.2179,1,1,0,1,
35526293,Albania-AMC,0,0,0.2179,1,1,0,1,
35526323,Albania-AMC,0,0,0.2179,1,1,0,1,
35526350,Albania-AMC,0,0,0.2179,1,1,0,1,
35526363,Albania-AMC,0,0,0.2179,1,1,0,1,
35526373,Albania-AMC,0,0,0.2179,1,1,0,1,
35526383,Albania-AMC,0,0,0.2179,1,1,0,1,
35526450,Albania-AMC,0,0,0.2179,1,1,0,1,
35526490,Albania-AMC,0,0,0.2179,1,1,0,1,
35526523,Albania-AMC,0,0,0.2179,1,1,0,1,
35526563,Albania-AMC,0,0,0.2179,1,1,0,1,
35526650,Albania-AMC,0,0,0.2179,1,1,0,1,
35526673,Albania-AMC,0,0,0.2179,1,1,0,1,
35526723,Albania-AMC,0,0,0.2179,1,1,0,1,
35526770,Albania-AMC,0,0,0.2179,1,1,0,1,
35526840,Albania-AMC,0,0,0.2179,1,1,0,1,
35526890,Albania-AMC,0,0,0.2179,1,1,0,1,
35526950,Albania-AMC,0,0,0.2179,1,1,0,1,
35526970,Albania-AMC,0,0,0.2179,1,1,0,1,
35526990,Albania-AMC,0,0,0.2179,1,1,0,1,
35527023,Albania-AMC,0,0,0.2179,1,1,0,1,
35527043,Albania-AMC,0,0,0.2179,1,1,0,1,
35527053,Albania-AMC,0,0,0.2179,1,1,0,1,
35527070,Albania-AMC,0,0,0.2179,1,1,0,1,
35527140,Albania-AMC,0,0,0.2179,1,1,0,1,
35527190,Albania-AMC,0,0,0.2179,1,1,0,1,
35527223,Albania-AMC,0,0,0.2179,1,1,0,1,
35527253,Albania-AMC,0,0,0.2179,1,1,0,1,
35527270,Albania-AMC,0,0,0.2179,1,1,0,1,
35527280,Albania-AMC,0,0,0.2179,1,1,0,1,
35527323,Albania-AMC,0,0,0.2179,1,1,0,1,
35527350,Albania-AMC,0,0,0.2179,1,1,0,1,
35527370,Albania-AMC,0,0,0.2179,1,1,0,1,
35527390,Albania-AMC,0,0,0.2179,1,1,0,1,
35527440,Albania-AMC,0,0,0.2179,1,1,0,1,
35527470,Albania-AMC,0,0,0.2179,1,1,0,1,
35527490,Albania-AMC,0,0,0.2179,1,1,0,1,
35527523,Albania-AMC,0,0,0.2179,1,1,0,1,
35527550,Albania-AMC,0,0,0.2179,1,1,0,1,
35527570,Albania-AMC,0,0,0.2179,1,1,0,1,
35527590,Albania-AMC,0,0,0.2179,1,1,0,1,
35527623,Albania-AMC,0,0,0.2179,1,1,0,1,
35527660,Albania-AMC,0,0,0.2179,1,1,0,1,
35527693,Albania-AMC,0,0,0.2179,1,1,0,1,
35527723,Albania-AMC,0,0,0.2179,1,1,0,1,
35527760,Albania-AMC,0,0,0.2179,1,1,0,1,
35527790,Albania-AMC,0,0,0.2179,1,1,0,1,
35527840,Albania-AMC,0,0,0.2179,1,1,0,1,
35527860,Albania-AMC,0,0,0.2179,1,1,0,1,
35527880,Albania-AMC,0,0,0.2179,1,1,0,1,
35527923,Albania-AMC,0,0,0.2179,1,1,0,1,
35527950,Albania-AMC,0,0,0.2179,1,1,0,1,
35527970,Albania-AMC,0,0,0.2179,1,1,0,1,
35527990,Albania-AMC,0,0,0.2179,1,1,0,1,
35528123,Albania-AMC,0,0,0.2179,1,1,0,1,
35528124,Albania-AMC,0,0,0.2179,1,1,0,1,
35528143,Albania-AMC,0,0,0.2179,1,1,0,1,
35528144,Albania-AMC,0,0,0.2179,1,1,0,1,
35528190,Albania-AMC,0,0,0.2179,1,1,0,1,
35528223,Albania-AMC,0,0,0.2179,1,1,0,1,
35528250,Albania-AMC,0,0,0.2179,1,1,0,1,
35528270,Albania-AMC,0,0,0.2179,1,1,0,1,
35528290,Albania-AMC,0,0,0.2179,1,1,0,1,
35528323,Albania-AMC,0,0,0.2179,1,1,0,1,
35528350,Albania-AMC,0,0,0.2179,1,1,0,1,
35528390,Albania-AMC,0,0,0.2179,1,1,0,1,
35528450,Albania-AMC,0,0,0.2179,1,1,0,1,
35528523,Albania-AMC,0,0,0.2179,1,1,0,1,
35528570,Albania-AMC,0,0,0.2179,1,1,0,1,
35528623,Albania-AMC,0,0,0.2179,1,1,0,1,
35528643,Albania-AMC,0,0,0.2179,1,1,0,1,
35528680,Albania-AMC,0,0,0.2179,1,1,0,1,
35528763,Albania-AMC,0,0,0.2179,1,1,0,1,
35528790,Albania-AMC,0,0,0.2179,1,1,0,1,
35528823,Albania-AMC,0,0,0.2179,1,1,0,1,
35528850,Albania-AMC,0,0,0.2179,1,1,0,1,
35528870,Albania-AMC,0,0,0.2179,1,1,0,1,
35528890,Albania-AMC,0,0,0.2179,1,1,0,1,
35528923,Albania-AMC,0,0,0.2179,1,1,0,1,
35528950,Albania-AMC,0,0,0.2179,1,1,0,1,
35528970,Albania-AMC,0,0,0.2179,1,1,0,1,
35528990,Albania-AMC,0,0,0.2179,1,1,0,1,
35529140,Albania-AMC,0,0,0.2179,1,1,0,1,
35529190,Albania-AMC,0,0,0.2179,1,1,0,1,
35529240,Albania-AMC,0,0,0.2179,1,1,0,1,
35529280,Albania-AMC,0,0,0.2179,1,1,0,1,
35529340,Albania-AMC,0,0,0.2179,1,1,0,1,
35529370,Albania-AMC,0,0,0.2179,1,1,0,1,
35529390,Albania-AMC,0,0,0.2179,1,1,0,1,
35529423,Albania-AMC,0,0,0.2179,1,1,0,1,
35529460,Albania-AMC,0,0,0.2179,1,1,0,1,
35529490,Albania-AMC,0,0,0.2179,1,1,0,1,
35529523,Albania-AMC,0,0,0.2179,1,1,0,1,
35529550,Albania-AMC,0,0,0.2179,1,1,0,1,
35529570,Albania-AMC,0,0,0.2179,1,1,0,1,
35529590,Albania-AMC,0,0,0.2179,1,1,0,1,
35529623,Albania-AMC,0,0,0.2179,1,1,0,1,
35529650,Albania-AMC,0,0,0.2179,1,1,0,1,
35529680,Albania-AMC,0,0,0.2179,1,1,0,1,
35529723,Albania-AMC,0,0,0.2179,1,1,0,1,
35529750,Albania-AMC,0,0,0.2179,1,1,0,1,
35529763,Albania-AMC,0,0,0.2179,1,1,0,1,
35529780,Albania-AMC,0,0,0.2179,1,1,0,1,
35531150,Albania-AMC,0,0,0.2179,1,1,0,1,
35531151,Albania-AMC,0,0,0.2179,1,1,0,1,
35531250,Albania-AMC,0,0,0.2179,1,1,0,1,
35531350,Albania-AMC,0,0,0.2179,1,1,0,1,
35531351,Albania-AMC,0,0,0.2179,1,1,0,1,
3553270,Albania-AMC,0,0,0.2179,1,1,0,1,
3553350,Albania-AMC,0,0,0.2179,1,1,0,1,
3553351,Albania-AMC,0,0,0.2179,1,1,0,1,
3553490,Albania-AMC,0,0,0.2179,1,1,0,1,
3553491,Albania-AMC,0,0,0.2179,1,1,0,1,
3553560,Albania-AMC,0,0,0.2179,1,1,0,1,
35536023,Albania-AMC,0,0,0.2179,1,1,0,1,
35536043,Albania-AMC,0,0,0.2179,1,1,0,1,
35536063,Albania-AMC,0,0,0.2179,1,1,0,1,
35536073,Albania-AMC,0,0,0.2179,1,1,0,1,
35536090,Albania-AMC,0,0,0.2179,1,1,0,1,
35536150,Albania-AMC,0,0,0.2179,1,1,0,1,
35536240,Albania-AMC,0,0,0.2179,1,1,0,1,
35536290,Albania-AMC,0,0,0.2179,1,1,0,1,
35536340,Albania-AMC,0,0,0.2179,1,1,0,1,
35536380,Albania-AMC,0,0,0.2179,1,1,0,1,
35536440,Albania-AMC,0,0,0.2179,1,1,0,1,
35536480,Albania-AMC,0,0,0.2179,1,1,0,1,
35536540,Albania-AMC,0,0,0.2179,1,1,0,1,
35536580,Albania-AMC,0,0,0.2179,1,1,0,1,
35536640,Albania-AMC,0,0,0.2179,1,1,0,1,
35536670,Albania-AMC,0,0,0.2179,1,1,0,1,
35536740,Albania-AMC,0,0,0.2179,1,1,0,1,
35536770,Albania-AMC,0,0,0.2179,1,1,0,1,
35536840,Albania-AMC,0,0,0.2179,1,1,0,1,
35536890,Albania-AMC,0,0,0.2179,1,1,0,1,
35536923,Albania-AMC,0,0,0.2179,1,1,0,1,
35536993,Albania-AMC,0,0,0.2179,1,1,0,1,
35537140,Albania-AMC,0,0,0.2179,1,1,0,1,
35537141,Albania-AMC,0,0,0.2179,1,1,0,1,
35537223,Albania-AMC,0,0,0.2179,1,1,0,1,
35537263,Albania-AMC,0,0,0.2179,1,1,0,1,
35537283,Albania-AMC,0,0,0.2179,1,1,0,1,
35537293,Albania-AMC,0,0,0.2179,1,1,0,1,
35537340,Albania-AMC,0,0,0.2179,1,1,0,1,
35537370,Albania-AMC,0,0,0.2179,1,1,0,1,
35537393,Albania-AMC,0,0,0.2179,1,1,0,1,
35537450,Albania-AMC,0,0,0.2179,1,1,0,1,
35537490,Albania-AMC,0,0,0.2179,1,1,0,1,
35537494,Albania-AMC,0,0,0.2179,1,1,0,1,
35537523,Albania-AMC,0,0,0.2179,1,1,0,1,
35537563,Albania-AMC,0,0,0.2179,1,1,0,1,
35537590,Albania-AMC,0,0,0.2179,1,1,0,1,
35537623,Albania-AMC,0,0,0.2179,1,1,0,1,
35537680,Albania-AMC,0,0,0.2179,1,1,0,1,
35537740,Albania-AMC,0,0,0.2179,1,1,0,1,
35537773,Albania-AMC,0,0,0.2179,1,1,0,1,
35537790,Albania-AMC,0,0,0.2179,1,1,0,1,
35537823,Albania-AMC,0,0,0.2179,1,1,0,1,
35537843,Albania-AMC,0,0,0.2179,1,1,0,1,
35537853,Albania-AMC,0,0,0.2179,1,1,0,1,
35537870,Albania-AMC,0,0,0.2179,1,1,0,1,
35537890,Albania-AMC,0,0,0.2179,1,1,0,1,
35538150,Albania-AMC,0,0,0.2179,1,1,0,1,
35538151,Albania-AMC,0,0,0.2179,1,1,0,1,
35538152,Albania-AMC,0,0,0.2179,1,1,0,1,
35538240,Albania-AMC,0,0,0.2179,1,1,0,1,
35538241,Albania-AMC,0,0,0.2179,1,1,0,1,
35538350,Albania-AMC,0,0,0.2179,1,1,0,1,
35538423,Albania-AMC,0,0,0.2179,1,1,0,1,
35538470,Albania-AMC,0,0,0.2179,1,1,0,1,
35538523,Albania-AMC,0,0,0.2179,1,1,0,1,
35538593,Albania-AMC,0,0,0.2179,1,1,0,1,
35538623,Albania-AMC,0,0,0.2179,1,1,0,1,
35538650,Albania-AMC,0,0,0.2179,1,1,0,1,
35538680,Albania-AMC,0,0,0.2179,1,1,0,1,
35538693,Albania-AMC,0,0,0.2179,1,1,0,1,
35538725,Albania-AMC,0,0,0.2179,1,1,0,1,
35538790,Albania-AMC,0,0,0.2179,1,1,0,1,
35538850,Albania-AMC,0,0,0.2179,1,1,0,1,
35538923,Albania-AMC,0,0,0.2179,1,1,0,1,
35538940,Albania-AMC,0,0,0.2179,1,1,0,1,
35538980,Albania-AMC,0,0,0.2179,1,1,0,1,
35539150,Albania-AMC,0,0,0.2179,1,1,0,1,
35539151,Albania-AMC,0,0,0.2179,1,1,0,1,
35539240,Albania-AMC,0,0,0.2179,1,1,0,1,
35539241,Albania-AMC,0,0,0.2179,1,1,0,1,
35539360,Albania-AMC,0,0,0.2179,1,1,0,1,
35539361,Albania-AMC,0,0,0.2179,1,1,0,1,
35539450,Albania-AMC,0,0,0.2179,1,1,0,1,
35539560,Albania-AMC,0,0,0.2179,1,1,0,1,
35539640,Albania-AMC,0,0,0.2179,1,1,0,1,
35539690,Albania-AMC,0,0,0.2179,1,1,0,1,
35539740,Albania-AMC,0,0,0.2179,1,1,0,1,
35539790,Albania-AMC,0,0,0.2179,1,1,0,1,
35539823,Albania-AMC,0,0,0.2179,1,1,0,1,
35539850,Albania-AMC,0,0,0.2179,1,1,0,1,
35539880,Albania-AMC,0,0,0.2179,1,1,0,1,
3554630,Albania-AMC,0,0,0.2179,1,1,0,1,
3554631,Albania-AMC,0,0,0.2179,1,1,0,1,
3554632,Albania-AMC,0,0,0.2179,1,1,0,1,
3554633,Albania-AMC,0,0,0.2179,1,1,0,1,
35547210,Albania-AMC,0,0,0.2179,1,1,0,1,
35547425,Albania-AMC,0,0,0.2179,1,1,0,1,
35547550,Albania-AMC,0,0,0.2179,1,1,0,1,
35547700,Albania-AMC,0,0,0.2179,1,1,0,1,
35547870,Albania-AMC,0,0,0.2179,1,1,0,1,
35547950,Albania-AMC,0,0,0.2179,1,1,0,1,
35548270,Albania-AMC,0,0,0.2179,1,1,0,1,
35548271,Albania-AMC,0,0,0.2179,1,1,0,1,
35548272,Albania-AMC,0,0,0.2179,1,1,0,1,
35548570,Albania-AMC,0,0,0.2179,1,1,0,1,
35548660,Albania-AMC,0,0,0.2179,1,1,0,1,
35548750,Albania-AMC,0,0,0.2179,1,1,0,1,
35548855,Albania-AMC,0,0,0.2179,1,1,0,1,
35548935,Albania-AMC,0,0,0.2179,1,1,0,1,
35548936,Albania-AMC,0,0,0.2179,1,1,0,1,
35549250,Albania-AMC,0,0,0.2179,1,1,0,1,
35549440,Albania-AMC,0,0,0.2179,1,1,0,1,
35549560,Albania-AMC,0,0,0.2179,1,1,0,1,
35549730,Albania-AMC,0,0,0.2179,1,1,0,1,
35549830,Albania-AMC,0,0,0.2179,1,1,0,1,
35549930,Albania-AMC,0,0,0.2179,1,1,0,1,
3555114,Albania-AMC,0,0,0.2179,1,1,0,1,
35551240,Albania-AMC,0,0,0.2179,1,1,0,1,
35551241,Albania-AMC,0,0,0.2179,1,1,0,1,
35551360,Albania-AMC,0,0,0.2179,1,1,0,1,
35551361,Albania-AMC,0,0,0.2179,1,1,0,1,
35551460,Albania-AMC,0,0,0.2179,1,1,0,1,
35551461,Albania-AMC,0,0,0.2179,1,1,0,1,
3555263,Albania-AMC,0,0,0.2179,1,1,0,1,
3555264,Albania-AMC,0,0,0.2179,1,1,0,1,
3555370,Albania-AMC,0,0,0.2179,1,1,0,1,
3555490,Albania-AMC,0,0,0.2179,1,1,0,1,
3555491,Albania-AMC,0,0,0.2179,1,1,0,1,
3555540,Albania-AMC,0,0,0.2179,1,1,0,1,
35556150,Albania-AMC,0,0,0.2179,1,1,0,1,
35556240,Albania-AMC,0,0,0.2179,1,1,0,1,
35556293,Albania-AMC,0,0,0.2179,1,1,0,1,
35556340,Albania-AMC,0,0,0.2179,1,1,0,1,
35556445,Albania-AMC,0,0,0.2179,1,1,0,1,
35556465,Albania-AMC,0,0,0.2179,1,1,0,1,
35556550,Albania-AMC,0,0,0.2179,1,1,0,1,
35556583,Albania-AMC,0,0,0.2179,1,1,0,1,
35557043,Albania-AMC,0,0,0.2179,1,1,0,1,
35557070,Albania-AMC,0,0,0.2179,1,1,0,1,
35557094,Albania-AMC,0,0,0.2179,1,1,0,1,
35557180,Albania-AMC,0,0,0.2179,1,1,0,1,
35557260,Albania-AMC,0,0,0.2179,1,1,0,1,
35557390,Albania-AMC,0,0,0.2179,1,1,0,1,
35557463,Albania-AMC,0,0,0.2179,1,1,0,1,
35557464,Albania-AMC,0,0,0.2179,1,1,0,1,
35557543,Albania-AMC,0,0,0.2179,1,1,0,1,
35557544,Albania-AMC,0,0,0.2179,1,1,0,1,
35557584,Albania-AMC,0,0,0.2179,1,1,0,1,
35557643,Albania-AMC,0,0,0.2179,1,1,0,1,
35557644,Albania-AMC,0,0,0.2179,1,1,0,1,
35557683,Albania-AMC,0,0,0.2179,1,1,0,1,
35557770,Albania-AMC,0,0,0.2179,1,1,0,1,
35557771,Albania-AMC,0,0,0.2179,1,1,0,1,
35557843,Albania-AMC,0,0,0.2179,1,1,0,1,
35557865,Albania-AMC,0,0,0.2179,1,1,0,1,
35557943,Albania-AMC,0,0,0.2179,1,1,0,1,
35557963,Albania-AMC,0,0,0.2179,1,1,0,1,
35557993,Albania-AMC,0,0,0.2179,1,1,0,1,
35558023,Albania-AMC,0,0,0.2179,1,1,0,1,
35558073,Albania-AMC,0,0,0.2179,1,1,0,1,
35558150,Albania-AMC,0,0,0.2179,1,1,0,1,
35558151,Albania-AMC,0,0,0.2179,1,1,0,1,
35558250,Albania-AMC,0,0,0.2179,1,1,0,1,
35558323,Albania-AMC,0,0,0.2179,1,1,0,1,
35558373,Albania-AMC,0,0,0.2179,1,1,0,1,
35558424,Albania-AMC,0,0,0.2179,1,1,0,1,
35558460,Albania-AMC,0,0,0.2179,1,1,0,1,
35558484,Albania-AMC,0,0,0.2179,1,1,0,1,
35558494,Albania-AMC,0,0,0.2179,1,1,0,1,
35558540,Albania-AMC,0,0,0.2179,1,1,0,1,
35558564,Albania-AMC,0,0,0.2179,1,1,0,1,
35558580,Albania-AMC,0,0,0.2179,1,1,0,1,
35558594,Albania-AMC,0,0,0.2179,1,1,0,1,
35558624,Albania-AMC,0,0,0.2179,1,1,0,1,
35558670,Albania-AMC,0,0,0.2179,1,1,0,1,
35558693,Albania-AMC,0,0,0.2179,1,1,0,1,
35558724,Albania-AMC,0,0,0.2179,1,1,0,1,
35558764,Albania-AMC,0,0,0.2179,1,1,0,1,
35558790,Albania-AMC,0,0,0.2179,1,1,0,1,
35558824,Albania-AMC,0,0,0.2179,1,1,0,1,
35558842,Albania-AMC,0,0,0.2179,1,1,0,1,
35558852,Albania-AMC,0,0,0.2179,1,1,0,1,
35558882,Albania-AMC,0,0,0.2179,1,1,0,1,
35558924,Albania-AMC,0,0,0.2179,1,1,0,1,
35558953,Albania-AMC,0,0,0.2179,1,1,0,1,
35558983,Albania-AMC,0,0,0.2179,1,1,0,1,
35559150,Albania-AMC,0,0,0.2179,1,1,0,1,
35559240,Albania-AMC,0,0,0.2179,1,1,0,1,
35559324,Albania-AMC,0,0,0.2179,1,1,0,1,
35559360,Albania-AMC,0,0,0.2179,1,1,0,1,
35559394,Albania-AMC,0,0,0.2179,1,1,0,1,
35559424,Albania-AMC,0,0,0.2179,1,1,0,1,
35559462,Albania-AMC,0,0,0.2179,1,1,0,1,
35559492,Albania-AMC,0,0,0.2179,1,1,0,1,
35559540,Albania-AMC,0,0,0.2179,1,1,0,1,
35559572,Albania-AMC,0,0,0.2179,1,1,0,1,
35559622,Albania-AMC,0,0,0.2179,1,1,0,1,
35559664,Albania-AMC,0,0,0.2179,1,1,0,1,
35559674,Albania-AMC,0,0,0.2179,1,1,0,1,
35559684,Albania-AMC,0,0,0.2179,1,1,0,1,
35559694,Albania-AMC,0,0,0.2179,1,1,0,1,
35559722,Albania-AMC,0,0,0.2179,1,1,0,1,
35559754,Albania-AMC,0,0,0.2179,1,1,0,1,
35559770,Albania-AMC,0,0,0.2179,1,1,0,1,
35559794,Albania-AMC,0,0,0.2179,1,1,0,1,
35572780,Albania-AMC,0,0,0.2179,1,1,0,1,
35581140,Albania-AMC,0,0,0.2179,1,1,0,1,
35581141,Albania-AMC,0,0,0.2179,1,1,0,1,
35581240,Albania-AMC,0,0,0.2179,1,1,0,1,
35581241,Albania-AMC,0,0,0.2179,1,1,0,1,
35581340,Albania-AMC,0,0,0.2179,1,1,0,1,
35581341,Albania-AMC,0,0,0.2179,1,1,0,1,
35581450,Albania-AMC,0,0,0.2179,1,1,0,1,
35581451,Albania-AMC,0,0,0.2179,1,1,0,1,
35581540,Albania-AMC,0,0,0.2179,1,1,0,1,
3558290,Albania-AMC,0,0,0.2179,1,1,0,1,
3558291,Albania-AMC,0,0,0.2179,1,1,0,1,
3558340,Albania-AMC,0,0,0.2179,1,1,0,1,
3558460,Albania-AMC,0,0,0.2179,1,1,0,1,
3558550,Albania-AMC,0,0,0.2179,1,1,0,1,
35586022,Albania-AMC,0,0,0.2179,1,1,0,1,
35586070,Albania-AMC,0,0,0.2179,1,1,0,1,
35586082,Albania-AMC,0,0,0.2179,1,1,0,1,
35586150,Albania-AMC,0,0,0.2179,1,1,0,1,
35586260,Albania-AMC,0,0,0.2179,1,1,0,1,
35586344,Albania-AMC,0,0,0.2179,1,1,0,1,
35586372,Albania-AMC,0,0,0.2179,1,1,0,1,
35586424,Albania-AMC,0,0,0.2179,1,1,0,1,
35586462,Albania-AMC,0,0,0.2179,1,1,0,1,
35586472,Albania-AMC,0,0,0.2179,1,1,0,1,
35586494,Albania-AMC,0,0,0.2179,1,1,0,1,
35586524,Albania-AMC,0,0,0.2179,1,1,0,1,
35586572,Albania-AMC,0,0,0.2179,1,1,0,1,
35586582,Albania-AMC,0,0,0.2179,1,1,0,1,
35586622,Albania-AMC,0,0,0.2179,1,1,0,1,
35586672,Albania-AMC,0,0,0.2179,1,1,0,1,
35586750,Albania-AMC,0,0,0.2179,1,1,0,1,
35586796,Albania-AMC,0,0,0.2179,1,1,0,1,
35586850,Albania-AMC,0,0,0.2179,1,1,0,1,
35586892,Albania-AMC,0,0,0.2179,1,1,0,1,
35586922,Albania-AMC,0,0,0.2179,1,1,0,1,
35586972,Albania-AMC,0,0,0.2179,1,1,0,1,
35587150,Albania-AMC,0,0,0.2179,1,1,0,1,
35587151,Albania-AMC,0,0,0.2179,1,1,0,1,
35587174,Albania-AMC,0,0,0.2179,1,1,0,1,
35587184,Albania-AMC,0,0,0.2179,1,1,0,1,
35587194,Albania-AMC,0,0,0.2179,1,1,0,1,
35587224,Albania-AMC,0,0,0.2179,1,1,0,1,
35587270,Albania-AMC,0,0,0.2179,1,1,0,1,
35587294,Albania-AMC,0,0,0.2179,1,1,0,1,
35587322,Albania-AMC,0,0,0.2179,1,1,0,1,
35587392,Albania-AMC,0,0,0.2179,1,1,0,1,
35587442,Albania-AMC,0,0,0.2179,1,1,0,1,
35587482,Albania-AMC,0,0,0.2179,1,1,0,1,
35587540,Albania-AMC,0,0,0.2179,1,1,0,1,
35587622,Albania-AMC,0,0,0.2179,1,1,0,1,
35587652,Albania-AMC,0,0,0.2179,1,1,0,1,
35587672,Albania-AMC,0,0,0.2179,1,1,0,1,
35587692,Albania-AMC,0,0,0.2179,1,1,0,1,
35587722,Albania-AMC,0,0,0.2179,1,1,0,1,
35587760,Albania-AMC,0,0,0.2179,1,1,0,1,
35587790,Albania-AMC,0,0,0.2179,1,1,0,1,
35588140,Albania-AMC,0,0,0.2179,1,1,0,1,
35588194,Albania-AMC,0,0,0.2179,1,1,0,1,
35588222,Albania-AMC,0,0,0.2179,1,1,0,1,
35588262,Albania-AMC,0,0,0.2179,1,1,0,1,
35588274,Albania-AMC,0,0,0.2179,1,1,0,1,
35588294,Albania-AMC,0,0,0.2179,1,1,0,1,
35588324,Albania-AMC,0,0,0.2179,1,1,0,1,
35588364,Albania-AMC,0,0,0.2179,1,1,0,1,
35588372,Albania-AMC,0,0,0.2179,1,1,0,1,
35588392,Albania-AMC,0,0,0.2179,1,1,0,1,
35588420,Albania-AMC,0,0,0.2179,1,1,0,1,
35588440,Albania-AMC,0,0,0.2179,1,1,0,1,
35588480,Albania-AMC,0,0,0.2179,1,1,0,1,
35588540,Albania-AMC,0,0,0.2179,1,1,0,1,
35588590,Albania-AMC,0,0,0.2179,1,1,0,1,
35588640,Albania-AMC,0,0,0.2179,1,1,0,1,
35588682,Albania-AMC,0,0,0.2179,1,1,0,1,
35588692,Albania-AMC,0,0,0.2179,1,1,0,1,
35588722,Albania-AMC,0,0,0.2179,1,1,0,1,
35588750,Albania-AMC,0,0,0.2179,1,1,0,1,
35588770,Albania-AMC,0,0,0.2179,1,1,0,1,
35588790,Albania-AMC,0,0,0.2179,1,1,0,1,
35589140,Albania-AMC,0,0,0.2179,1,1,0,1,
35589164,Albania-AMC,0,0,0.2179,1,1,0,1,
35589192,Albania-AMC,0,0,0.2179,1,1,0,1,
35589224,Albania-AMC,0,0,0.2179,1,1,0,1,
35589280,Albania-AMC,0,0,0.2179,1,1,0,1,
35589324,Albania-AMC,0,0,0.2179,1,1,0,1,
35589422,Albania-AMC,0,0,0.2179,1,1,0,1,
35589480,Albania-AMC,0,0,0.2179,1,1,0,1,
35589524,Albania-AMC,0,0,0.2179,1,1,0,1,
35589562,Albania-AMC,0,0,0.2179,1,1,0,1,
35589590,Albania-AMC,0,0,0.2179,1,1,0,1,
355422,Albania-Tirana,0,0,0.2881,1,1,0,1,
355423,Albania-Tirana,0,0,0.2881,1,1,0,1,
355424,Albania-Tirana,0,0,0.2881,1,1,0,1,
213,Algeria,0,0,0.1061,1,1,0,1,
2137,Algeria Cellular-Djezzy,0,0,1.3456,1,1,0,1,
2136,Algeria Cellular-Mobilis,0,0,1.1343,1,1,0,1,
2135,Algeria Cellular-Ooredoo,0,0,1.4048,60,1,0,1,
1684,American Samoa,0,0,0.0874,60,60,0,1,
16842,American Samoa Cellular,0,0,0.1721,60,60,0,1,
16847,American Samoa Cellular,0,0,0.1721,60,60,0,1,
376,Andorra,0,0,0.0542,1,1,0,1,
3763,Andorra Cellular,0,0,0.3605,1,1,0,1,
3766,Andorra Cellular,0,0,0.3605,1,1,0,1,
244,Angola,0,0,0.3263,1,1,0,1,
24495,Angola Cellular-Africell,0,0,0.5146,1,1,0,1,
24496,Angola Cellular-Africell,0,0,0.5146,1,1,0,1,
24491,Angola Cellular-Movicel,0,0,0.7106,1,1,0,1,
24499,Angola Cellular-Movicel,0,0,0.7106,1,1,0,1,
24492,Angola Cellular-Unitel,0,0,0.7106,1,1,0,1,
24493,Angola Cellular-Unitel,0,0,0.7106,1,1,0,1,
24494,Angola Cellular-Unitel,0,0,0.7106,1,1,0,1,
24497,Angola Cellular-Unitel,0,0,0.7106,1,1,0,1,
1264,Anguilla,0,0,0.2944,1,1,0,1,
1264235,Anguilla Cellular,0,0,0.4047,1,1,0,1,
1264469,Anguilla Cellular,0,0,0.4047,1,1,0,1,
1264476,Anguilla Cellular,0,0,0.4047,1,1,0,1,
1264536,Anguilla Cellular,0,0,0.4047,1,1,0,1,
1264537,Anguilla Cellular,0,0,0.4047,1,1,0,1,
