524240,Mexico Cellular-Movistar,0,0,0.008,60,60
524332,Mexico Cellular-Movistar,0,0,0.008,60,60
524333,Mexico Cellular-Movistar,0,0,0.008,60,60
524352,Mexico Cellular-Telcel,0,0,0.008,60,60
524353,Mexico Cellular-Telcel,0,0,0.008,60,60
524362,Mexico Cellular-Telcel,0,0,0.008,60,60
524430,Mexico Cellular-Telcel,0,0,0.008,60,60
524540,Mexico Cellular-Movistar,0,0,0.008,60,60
524592,Mexico Cellular-Telcel,0,0,0.008,60,60
524732,Mexico Cellular-Telcel,0,0,0.008,60,60
524733,Mexico Cellular-Telcel,0,0,0.008,60,60
524760,Mexico Cellular-Telcel,0,0,0.008,60,60
524819,Mexico Cellular-Telcel,0,0,0.008,60,60
524820,Mexico Cellular-Telcel,0,0,0.008,60,60
524832,Mexico Cellular-Telcel,0,0,0.008,60,60
524889,Mexico Cellular-Telcel,0,0,0.008,60,60
524890,Mexico Cellular-Telcel,0,0,0.008,60,60
524992,Mexico Cellular-Telcel,0,0,0.008,60,60
524993,Mexico Cellular-Telcel,0,0,0.008,60,60
525534,Mexico Cellular-Telcel,0,0,0.008,60,60
525548,Mexico Cellular-Telcel,0,0,0.008,60,60
525561,Mexico Cellular-Telcel,0,0,0.008,60,60
525574,Mexico Cellular-Telcel,0,0,0.008,60,60
526213,Mexico Cellular-Telcel,0,0,0.008,60,60
526273,Mexico Cellular-Telcel,0,0,0.008,60,60
526274,Mexico Cellular-Telcel,0,0,0.008,60,60
526282,Mexico Cellular-Telcel,0,0,0.008,60,60
526283,Mexico Cellular-Telcel,0,0,0.008,60,60
526322,Mexico Cellular-Telcel,0,0,0.008,60,60
526340,Mexico Cellular-Movistar,0,0,0.008,60,60
526367,Mexico Cellular-Telcel,0,0,0.008,60,60
526368,Mexico Cellular-Telcel,0,0,0.008,60,60
526369,Mexico Cellular-Telcel,0,0,0.008,60,60
526370,Mexico Cellular-Telcel,0,0,0.008,60,60
526393,Mexico Cellular-Telcel,0,0,0.008,60,60
526399,Mexico Cellular-Movistar,0,0,0.008,60,60
526410,Mexico Cellular-Movistar,0,0,0.008,60,60
526414,Mexico Cellular-Movistar,0,0,0.008,60,60
526415,Mexico Cellular-Movistar,0,0,0.008,60,60
526450,Mexico Cellular-Movistar,0,0,0.008,60,60
526492,Mexico Cellular-Telcel,0,0,0.008,60,60
526619,Mexico Cellular-Telcel,0,0,0.008,60,60
526620,Mexico Cellular-Telcel,0,0,0.008,60,60
526728,Mexico Cellular-Telcel,0,0,0.008,60,60
526729,Mexico Cellular-Telcel,0,0,0.008,60,60
526730,Mexico Cellular-Telcel,0,0,0.008,60,60
526779,Mexico Cellular-Telcel,0,0,0.008,60,60
526860,Mexico Cellular-Telcel,0,0,0.008,60,60
526989,Mexico Cellular-Movistar,0,0,0.008,60,60
527110,Mexico Cellular-Movistar,0,0,0.008,60,60
527219,Mexico Cellular-Telcel,0,0,0.008,60,60
527220,Mexico Cellular-Telcel,0,0,0.008,60,60
527270,Mexico Cellular-Telcel,0,0,0.008,60,60
527272,Mexico Cellular-Telcel,0,0,0.008,60,60
527322,Mexico Cellular-Telcel,0,0,0.008,60,60
527412,Mexico Cellular-Telcel,0,0,0.008,60,60
527413,Mexico Cellular-Telcel,0,0,0.008,60,60
527837,Mexico Cellular-Telcel,0,0,0.008,60,60
527849,Mexico Cellular-Telcel,0,0,0.008,60,60
527850,Mexico Cellular-Telcel,0,0,0.008,60,60
528134,Mexico Cellular-Telcel,0,0,0.008,60,60
528135,Mexico Cellular-Telcel,0,0,0.008,60,60
528136,Mexico Cellular-Telcel,0,0,0.008,60,60
528137,Mexico Cellular-Telcel,0,0,0.008,60,60
528249,Mexico Cellular-Telcel,0,0,0.008,60,60
528250,Mexico Cellular-Telcel,0,0,0.008,60,60
528268,Mexico Cellular-Telcel,0,0,0.008,60,60
528269,Mexico Cellular-Telcel,0,0,0.008,60,60
528280,Mexico Cellular-Telcel,0,0,0.008,60,60
528283,Mexico Cellular-Telcel,0,0,0.008,60,60
528412,Mexico Cellular-Telcel,0,0,0.008,60,60
528413,Mexico Cellular-Telcel,0,0,0.008,60,60
528618,Mexico Cellular-Telcel,0,0,0.008,60,60
528619,Mexico Cellular-Telcel,0,0,0.008,60,60
528620,Mexico Cellular-Telcel,0,0,0.008,60,60
528649,Mexico Cellular-Telcel,0,0,0.008,60,60
528660,Mexico Cellular-Telcel,0,0,0.008,60,60
528729,Mexico Cellular-Telcel,0,0,0.008,60,60
528730,Mexico Cellular-Telcel,0,0,0.008,60,60
528738,Mexico Cellular-Telcel,0,0,0.008,60,60
528739,Mexico Cellular-Telcel,0,0,0.008,60,60
528770,Mexico Cellular-Telcel,0,0,0.008,60,60
528990,Mexico Cellular-Telcel,0,0,0.008,60,60
529162,Mexico Cellular-Telcel,0,0,0.008,60,60
529187,Mexico Cellular-Telcel,0,0,0.008,60,60
529188,Mexico Cellular-Telcel,0,0,0.008,60,60
529189,Mexico Cellular-Telcel,0,0,0.008,60,60
529190,Mexico Cellular-Telcel,0,0,0.008,60,60
529657,Mexico Cellular-Telcel,0,0,0.008,60,60
529658,Mexico Cellular-Telcel,0,0,0.008,60,60
529659,Mexico Cellular-Telcel,0,0,0.008,60,60
529660,Mexico Cellular-Telcel,0,0,0.008,60,60
529697,Mexico Cellular-Telcel,0,0,0.008,60,60
529698,Mexico Cellular-Telcel,0,0,0.008,60,60
529837,Mexico Cellular-Telcel,0,0,0.008,60,60
529869,Mexico Cellular-Telcel,0,0,0.008,60,60
529870,Mexico Cellular-Telcel,0,0,0.008,60,60
529920,Mexico Cellular-Telcel,0,0,0.008,60,60
529927,Mexico Cellular-Telcel,0,0,0.008,60,60
529928,Mexico Cellular-Telcel,0,0,0.008,60,60
529929,Mexico Cellular-Telcel,0,0,0.008,60,60
529930,Mexico Cellular-Telcel,0,0,0.008,60,60
529970,Mexico Cellular-Telcel,0,0,0.008,60,60
529980,Mexico Cellular-Telcel,0,0,0.008,60,60
52663599,MEXICO CPP  AT&T  TIJUANA TIJUANA  BC,0,0,0.008,60,60
522201000,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201010,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201020,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201030,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201040,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201050,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201060,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201070,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
