1585294,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585295,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585296,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585297,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585298,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585299,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585300,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585301,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585302,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585303,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585304,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585305,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585306,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585307,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585308,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585309,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585310,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585312,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585313,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585314,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585315,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585316,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585317,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585318,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585319,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585320,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585321,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585322,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585323,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585324,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585325,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585326,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585327,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585328,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585329,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585330,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585331,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585332,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585333,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585334,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585335,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585336,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585337,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585338,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585339,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585340,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585341,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585342,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585343,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585344,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585345,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585346,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585347,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585348,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585349,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585350,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585351,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585352,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585353,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585354,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585355,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585356,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585357,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585358,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585359,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585360,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585361,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585362,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585363,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585364,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585365,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585366,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585367,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585368,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585369,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585370,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585371,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585372,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585373,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585374,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585375,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585376,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585377,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585378,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585379,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585380,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585381,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585382,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585383,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585384,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585385,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585386,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585387,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585388,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585389,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585390,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585391,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585392,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585393,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585394,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585395,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585396,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585397,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585398,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585399,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585400,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585401,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585402,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585403,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585404,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585405,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585406,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585407,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585408,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585409,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585410,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585412,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585413,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585414,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585415,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585416,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
1585417,USA Rochester- Brighton- Irondequoit New York,0,0,0.0035,6,6,0,0,9988
