CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND,,,,
1201273,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201274,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201275,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201276,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201277,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201278,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201279,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201280,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201281,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201282,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201283,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201284,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201285,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201286,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201287,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201288,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201289,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201290,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201291,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201292,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201293,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201294,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201295,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201296,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201297,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201298,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201299,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201300,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201301,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201302,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201303,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201304,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201305,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201306,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201307,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201308,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201309,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201310,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201312,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201313,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201314,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201315,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201316,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201317,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201318,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201319,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201320,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201321,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201322,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201323,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201324,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201325,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201326,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201327,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201328,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201329,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201330,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201331,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201332,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201333,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201334,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201335,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201336,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201337,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201338,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201339,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201340,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201341,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201342,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201343,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201344,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201345,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201346,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201347,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201348,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201349,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201350,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201351,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201352,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201353,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201354,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201355,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201356,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201357,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
