CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND
1201233,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201234,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201235,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201236,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201237,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201238,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201239,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201240,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201241,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201242,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201243,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201244,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201245,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201246,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201247,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201248,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201249,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201250,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201251,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201252,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201253,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201254,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201255,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201256,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201257,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201258,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201259,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201260,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201261,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201262,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201263,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201264,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201265,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201266,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201267,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201268,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201269,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201270,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201271,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201272,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201273,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201274,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201275,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201276,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201277,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201278,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201279,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201280,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201281,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201282,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201283,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201284,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201285,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201286,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201287,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201288,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201289,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201290,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201291,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201292,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201293,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201294,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201295,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201296,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201297,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201298,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201299,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201300,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201301,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201302,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201303,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201304,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201305,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201306,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201307,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201308,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201309,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201310,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201312,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201313,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201314,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201315,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201316,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201317,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201318,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201319,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201320,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201321,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201322,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201323,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201324,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201325,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201326,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201327,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201328,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201329,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201330,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201331,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201332,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201333,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201334,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201335,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201336,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201337,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201338,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201339,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201340,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201341,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201342,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201343,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201344,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201345,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201346,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201347,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201348,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201349,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201350,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201351,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201352,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201353,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201354,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201355,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201356,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201357,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201358,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201359,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201360,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201361,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201362,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201363,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201364,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201365,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201366,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201367,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201368,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201369,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201370,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201371,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201372,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201373,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201374,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201375,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201376,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201377,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201378,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201379,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201380,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201381,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201382,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201383,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201384,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201385,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201386,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201387,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201388,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201389,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201390,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201391,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201392,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201393,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201394,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201395,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201396,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201397,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201398,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201399,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201400,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201401,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201402,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201403,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201404,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201405,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201406,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201407,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201408,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201409,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201410,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201412,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201413,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201414,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201415,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201416,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201417,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201418,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201419,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201420,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201421,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201422,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201423,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201424,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201425,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201426,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201427,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201428,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201429,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201430,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201431,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201432,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201433,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201434,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201435,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201436,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201437,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201438,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201439,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201440,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201441,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201442,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201443,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201444,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201445,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201446,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201447,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201448,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201449,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201450,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201451,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201452,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201453,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201454,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201455,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201456,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201457,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201458,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201459,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201460,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201461,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201462,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201463,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201464,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201465,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201466,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201467,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201468,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201469,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201470,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201471,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
1201472,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.0035,6,6,0,0,9988
